,conversation_id,created_at,public_metrics,text,reply_settings,author_id,lang,id,source,in_reply_to_user_id,referenced_tweets
359,1151886123339276288,2019-07-18T16:07:07.000Z,"{'retweet_count': 2, 'reply_count': 4, 'like_count': 6, 'quote_count': 3}",Documents shed light on seniors poverty figures used by federal Liberals https://t.co/LM3VjUN0YA #cdnpoli,everyone,203123011,en,1151886123339276288,SocialNewsDesk,,
360,1151854463650553856,2019-07-18T14:01:19.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}","Couple sentenced for defrauding elderly mother of more than $51,000 https://t.co/xnTrbTwbNE https://t.co/W6mqBCiN4O",everyone,203123011,en,1151854463650553856,True Anthem,,
361,1149279837623914496,2019-07-11T11:30:40.000Z,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 54, 'quote_count': 1}","Ont. Amber Alert cancelled, for two young boys, elderly man found safe https://t.co/RY719IG6JZ https://t.co/3gBXobPrNR",everyone,203123011,en,1149279837623914496,True Anthem,,
362,1149244052816244737,2019-07-11T09:08:28.000Z,"{'retweet_count': 15, 'reply_count': 7, 'like_count': 74, 'quote_count': 0}","#BREAKING: Ont. Amber Alert cancelled, for two young boys, elderly man found safe https://t.co/kBLxL98Gb2",everyone,203123011,en,1149244052816244737,SocialNewsDesk,,
363,1149230500327936000,2019-07-11T08:14:37.000Z,"{'retweet_count': 14, 'reply_count': 3, 'like_count': 8, 'quote_count': 2}","UPDATED: Amber Alert issued for two young boys, elderly man in Ontario https://t.co/ibquBp99aw",everyone,203123011,en,1149230500327936000,SocialNewsDesk,,
364,1149211922744709120,2019-07-11T07:00:48.000Z,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 5, 'quote_count': 3}",Falls are leading cause for seniors hospitalized due to injury: report https://t.co/WKMmUTom1H https://t.co/QTCLQWzgCw,everyone,203123011,en,1149211922744709120,True Anthem,,
365,1149062425683144707,2019-07-10T21:06:45.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Duceppe family seeks $1.1M from seniors residence over mother's death https://t.co/EennBPaMhN https://t.co/XrCAGB1u3M,everyone,203123011,en,1149062425683144707,True Anthem,,
366,1144387549974147077,2019-06-27T23:30:28.000Z,"{'retweet_count': 5, 'reply_count': 10, 'like_count': 31, 'quote_count': 0}",Wrong target of Trump's Twitter rage claps back: 'Old men are attacking me' https://t.co/HwQY54Md1E https://t.co/LH2MLguaCG,everyone,203123011,en,1144387549974147077,True Anthem,,
367,1144319594846478338,2019-06-27T19:00:26.000Z,"{'retweet_count': 2, 'reply_count': 16, 'like_count': 26, 'quote_count': 0}",Wrong target of Trump's Twitter rage claps back: 'Old men are attacking me' https://t.co/g8OtplJqGK https://t.co/oJi8gUkbmT,everyone,203123011,en,1144319594846478338,True Anthem,,
368,1144247005725769729,2019-06-27T14:11:59.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 8, 'quote_count': 1}",Wrong target of Trump's Twitter rage claps back: 'Old men are attacking me' https://t.co/ACrF2JqpWe,everyone,203123011,en,1144247005725769729,SocialNewsDesk,,
369,1143390865936846849,2019-06-25T05:30:00.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 23, 'quote_count': 0}",Nick Nurse has been named head coach of Canada's senior men's basketball team in hopes of qualifying for the Olympics. @battisctv reports: https://t.co/r8QMEQHwdn,everyone,203123011,en,1143390865936846849,SocialNewsDesk,,
370,1141677320404721665,2019-06-20T12:00:59.000Z,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 44, 'quote_count': 1}","Loyal dog shows police where elderly owner fell, stays by his side https://t.co/zQYez7sfmy https://t.co/6pBIYPyDW1",everyone,203123011,en,1141677320404721665,True Anthem,,
371,1141503616039174144,2019-06-20T00:30:44.000Z,"{'retweet_count': 45, 'reply_count': 5, 'like_count': 201, 'quote_count': 8}","Loyal dog shows police where elderly owner fell, stays by his side https://t.co/STT1Lm9Zrf https://t.co/mdDjF2ZgXw",everyone,203123011,en,1141503616039174144,True Anthem,,
372,1141428144563466240,2019-06-19T19:30:51.000Z,"{'retweet_count': 43, 'reply_count': 2, 'like_count': 299, 'quote_count': 10}","Loyal dog shows police where elderly owner fell, stays by his side https://t.co/ndRkB1zwmF https://t.co/za1oHi8zVb",everyone,203123011,en,1141428144563466240,True Anthem,,
373,1141358396765065218,2019-06-19T14:53:41.000Z,"{'retweet_count': 14, 'reply_count': 0, 'like_count': 36, 'quote_count': 1}","Loyal dog shows police where elderly owner fell, stays by his side as he's treated by medics https://t.co/sAKc4a5MSW",everyone,203123011,en,1141358396765065218,SocialNewsDesk,,
374,1137220911541698561,2019-06-08T04:52:48.000Z,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}",A new field of science is encouraging older adults to exercise a month ahead of surgery in order to improve recovery. @CTV_AvisFavaro  reports: https://t.co/AhotE0LEF8 https://t.co/PLDr2m8D24,everyone,203123011,en,1137220911541698561,SocialNewsDesk,,
375,1136582264811393024,2019-06-06T10:35:03.000Z,"{'retweet_count': 80, 'reply_count': 5, 'like_count': 317, 'quote_count': 8}","Roy Louis, a Cree elder from Samson Cree Nation, offers a blessing to Canadian Second World War veterans on Juno Beach. 
More coverage of D-Day’s 75 anniversary here: https://t.co/rWAQhLFllQ https://t.co/uhb6mcG7aZ",everyone,203123011,en,1136582264811393024,Twitter Media Studio,,
376,1136520780781694978,2019-06-06T06:30:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Stan Lee's former manager pleads not guilty to elder abuse charges https://t.co/BNAG8EAD9V https://t.co/boh42EKTlU,everyone,203123011,en,1136520780781694978,True Anthem,,
377,1132428857510944768,2019-05-25T23:30:53.000Z,"{'retweet_count': 9, 'reply_count': 3, 'like_count': 12, 'quote_count': 1}",Stan Lee's former manager arrested on elder abuse charges https://t.co/tg7xvyI1to https://t.co/4pNotTz5rZ,everyone,203123011,en,1132428857510944768,True Anthem,,
378,1130477262091034625,2019-05-20T14:15:57.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 19, 'quote_count': 3}",'Babies who volunteer' bring new life to seniors with care-home visits https://t.co/a0eeSUCzLv https://t.co/2oH9tJoYgS,everyone,203123011,en,1130477262091034625,True Anthem,,
379,1130311131598336000,2019-05-20T03:15:48.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 44, 'quote_count': 0}",'Babies who volunteer' bring new life to seniors with care-home visits https://t.co/lfYoOrG6V3 https://t.co/iwXweOqZgz,everyone,203123011,en,1130311131598336000,True Anthem,,
380,1129080525975621632,2019-05-16T17:45:49.000Z,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 5, 'quote_count': 2}",Disturbing video of elderly man shoved from bus https://t.co/GmyVNjoYRt https://t.co/I0iXpAauiB,everyone,203123011,en,1129080525975621632,True Anthem,,
381,1129005047365480448,2019-05-16T12:45:53.000Z,"{'retweet_count': 2, 'reply_count': 6, 'like_count': 4, 'quote_count': 1}",Disturbing video of elderly man shoved from bus https://t.co/zae4W2MCjs https://t.co/Tqxr6uV9Bc,everyone,203123011,en,1129005047365480448,True Anthem,,
382,1128381667121479680,2019-05-14T19:28:48.000Z,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",Former business manager of Stan Lee charged with elder abuse involving Marvel mogul https://t.co/wclY1QH9X6,everyone,203123011,en,1128381667121479680,SocialNewsDesk,,
383,1128306081057394690,2019-05-14T14:28:27.000Z,"{'retweet_count': 5, 'reply_count': 9, 'like_count': 13, 'quote_count': 5}",Anger linked to more harmful health effects than sadness in older adults https://t.co/wCk0TTVaKM,everyone,203123011,en,1128306081057394690,SocialNewsDesk,,
384,1121511846891094017,2019-04-25T20:30:35.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 4}","Canadian man, known as 'Kai the Hitchhiker,' convicted of killing elderly man https://t.co/ED8DElZ8zE https://t.co/on0iUvDNjM",everyone,203123011,en,1121511846891094017,True Anthem,,
385,1121421275941998592,2019-04-25T14:30:41.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}","Canadian man, known as 'Kai the Hitchhiker,' convicted of killing elderly man https://t.co/h1h5XzJZqt https://t.co/HjEytrqJIb",everyone,203123011,en,1121421275941998592,True Anthem,,
386,1121357107830362113,2019-04-25T10:15:42.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",'Kai the Hitchhiker' convicted of killing elderly man https://t.co/fVMgNZztdW https://t.co/zB7MADumWf,everyone,203123011,en,1121357107830362113,True Anthem,,
387,1118590139054415883,2019-04-17T19:00:46.000Z,"{'retweet_count': 4, 'reply_count': 4, 'like_count': 6, 'quote_count': 1}","Cannabis trends: CBD oil for seniors, pot that won't make you hungry, and more https://t.co/0IEfyzR2Aq https://t.co/pCsVvnFPvG",everyone,203123011,en,1118590139054415883,True Anthem,,
388,1118522184509661186,2019-04-17T14:30:44.000Z,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}","Cannabis trends: CBD oil for seniors, pot that won't make you hungry, and more https://t.co/rw3FLVoiOk https://t.co/AK0d1bRl3I",everyone,203123011,en,1118522184509661186,True Anthem,,
389,1118458029194784768,2019-04-17T10:15:48.000Z,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 8, 'quote_count': 0}","Cannabis trends: CBD oil for seniors, pot that won't make you hungry, and more https://t.co/MtGoDKdiuI https://t.co/FOGLFqvRzn",everyone,203123011,en,1118458029194784768,True Anthem,,
390,1118159813500862464,2019-04-16T14:30:48.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Seniors at increased risk as H3N2 flu strain gains strength https://t.co/SV4tdGhr1v https://t.co/UnZLqFZLgL,everyone,203123011,en,1118159813500862464,True Anthem,,
391,1117963508237393921,2019-04-16T01:30:45.000Z,"{'retweet_count': 10, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",Seniors at increased risk as H3N2 flu strain gains strength https://t.co/KCa1u2S2TB https://t.co/IRWZ4Sbv7b,everyone,203123011,en,1117963508237393921,True Anthem,,
392,1117888009607761920,2019-04-15T20:30:45.000Z,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 1, 'quote_count': 2}",Seniors at increased risk as H3N2 flu strain gains strength https://t.co/yiqmpyWZeW https://t.co/b1mRtZq8rW,everyone,203123011,en,1117888009607761920,True Anthem,,
393,1117817252999585797,2019-04-15T15:49:35.000Z,"{'retweet_count': 6, 'reply_count': 4, 'like_count': 8, 'quote_count': 0}",Seniors at increased risk as H3N2 flu strain gains strength https://t.co/ofZW4jqJps,everyone,203123011,en,1117817252999585797,SocialNewsDesk,,
394,1113660112785350656,2019-04-04T04:30:36.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 23, 'quote_count': 0}",Harry and Meghan grieve loss of elderly fan in Australia https://t.co/bYDqT2aJqs https://t.co/EcntkBgTVR,everyone,203123011,en,1113660112785350656,True Anthem,,
395,1113439934155776000,2019-04-03T13:55:41.000Z,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 10, 'quote_count': 0}",Harry and Meghan grieve loss of elderly fan in Australia https://t.co/sd9pVrvQtW #RoyalFamily,everyone,203123011,en,1113439934155776000,SocialNewsDesk,,
396,1110153161984090112,2019-03-25T12:15:14.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Ont. seniors distraught after home broken into while on vacation https://t.co/dGQtUmKa3L https://t.co/LuVEWHNCvs,everyone,203123011,en,1110153161984090112,True Anthem,,
397,1110081438412668929,2019-03-25T07:30:13.000Z,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 11, 'quote_count': 1}",Bingo and bongs: More seniors seek pot for age-related aches https://t.co/bbsDV05MIj https://t.co/wSK4vIFxfD,everyone,203123011,en,1110081438412668929,True Anthem,,
398,1109998440916963328,2019-03-25T02:00:25.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 5, 'quote_count': 2}",Ont. seniors distraught after home broken into while on vacation https://t.co/FkGUgt0bso https://t.co/pwN4Wje1JR,everyone,203123011,en,1109998440916963328,True Anthem,,
399,1109930488934875138,2019-03-24T21:30:24.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Ont. seniors distraught after home broken into while on vacation https://t.co/HeMJghb0eS https://t.co/Tof0aarl5S,everyone,203123011,en,1109930488934875138,True Anthem,,
400,1109848133163454464,2019-03-24T16:03:09.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Ont. seniors distraught after home broken into while on vacation  https://t.co/9CdCsqcSM3,everyone,203123011,en,1109848133163454464,Twitter Web Client,,
401,1109568088943587328,2019-03-23T21:30:21.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Special evaluations can help seniors cope with cancer care https://t.co/5XkHOYn6t0 https://t.co/R6QRKaWbaH,everyone,203123011,en,1109568088943587328,True Anthem,,
402,1109462359075180544,2019-03-23T14:30:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Special evaluations can help seniors cope with cancer care https://t.co/UFiMQSSfmY https://t.co/i9PDksZRwe,everyone,203123011,en,1109462359075180544,True Anthem,,
403,1109277416462184448,2019-03-23T02:15:20.000Z,"{'retweet_count': 10, 'reply_count': 1, 'like_count': 45, 'quote_count': 0}",Seven women celebrate life after 100 at Alberta seniors' home https://t.co/blsIeoRojV https://t.co/4ofhzXPLOt,everyone,203123011,en,1109277416462184448,True Anthem,,
404,1109201883351171072,2019-03-22T21:15:11.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 24, 'quote_count': 0}",Seven women celebrate life after 100 at Alberta seniors' home https://t.co/SNb7cUjrVc https://t.co/cUt0vCfbu7,everyone,203123011,en,1109201883351171072,True Anthem,,
405,1109077363206352897,2019-03-22T13:00:23.000Z,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 27, 'quote_count': 1}",Seven women celebrate life after 100 at Alberta seniors' home https://t.co/5QIAMJIKYh https://t.co/hpimYJurA4,everyone,203123011,en,1109077363206352897,True Anthem,,
406,1108888608151347201,2019-03-22T00:30:20.000Z,"{'retweet_count': 7, 'reply_count': 5, 'like_count': 7, 'quote_count': 4}",Police investigating after pot-laced brownies served at lunch for seniors https://t.co/wBEpHkJ5OW https://t.co/kjG57NypoR,everyone,203123011,en,1108888608151347201,True Anthem,,
407,1108813117243473927,2019-03-21T19:30:22.000Z,"{'retweet_count': 5, 'reply_count': 9, 'like_count': 5, 'quote_count': 3}",Police investigating after pot-laced brownies served at lunch for seniors https://t.co/XrUCGb2TZS https://t.co/0c1WymjdHs,everyone,203123011,en,1108813117243473927,True Anthem,,
408,1108718746414313472,2019-03-21T13:15:22.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 2}",Vancouver police say scammers defraud local seniors out of millions of dollars https://t.co/GvAimzo4NA https://t.co/W0BrraTAk5,everyone,203123011,en,1108718746414313472,True Anthem,,
409,1108654582727655425,2019-03-21T09:00:24.000Z,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Vancouver police say scammers defraud local seniors out of millions of dollars https://t.co/UpPnvYDskC https://t.co/qkldYPN8u9,everyone,203123011,en,1108654582727655425,True Anthem,,
410,1108567725931155456,2019-03-21T03:15:16.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Vancouver police say scammers defraud local seniors out of millions of dollars https://t.co/LdHnuctXre https://t.co/zDcOPbZZV5,everyone,203123011,en,1108567725931155456,True Anthem,,
411,1108451232883109888,2019-03-20T19:32:22.000Z,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 2, 'quote_count': 1}",Vancouver police say scammers defraud local seniors out of millions of dollars https://t.co/JWa6mk8sy0,everyone,203123011,en,1108451232883109888,Twitter Web Client,,
412,1107254080395710464,2019-03-17T12:15:19.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 14, 'quote_count': 3}","‘Walk, don't run’: Walking soccer keeps Sask. seniors active https://t.co/nwo4Vqu7SN https://t.co/D01kyohcFh",everyone,203123011,en,1107254080395710464,True Anthem,,
413,1107148367124140032,2019-03-17T05:15:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}","‘Walk, don't run’: Walking soccer keeps Sask. seniors active https://t.co/cfdMxSlgnX https://t.co/msuchKl3dk",everyone,203123011,en,1107148367124140032,True Anthem,,
414,1107072856750522368,2019-03-17T00:15:12.000Z,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 18, 'quote_count': 0}","‘Walk, don't run’: Walking soccer keeps Sask. seniors active https://t.co/cK06czmwTg https://t.co/gd9SpKnUWk",everyone,203123011,en,1107072856750522368,True Anthem,,
415,1106967559906181120,2019-03-16T17:16:47.000Z,"{'retweet_count': 12, 'reply_count': 2, 'like_count': 44, 'quote_count': 2}","‘Walk, don't run’: Walking soccer keeps Sask. seniors active  https://t.co/yMkbdDo55P",everyone,203123011,en,1106967559906181120,Twitter Web Client,,
416,1104106458365464577,2019-03-08T19:47:47.000Z,"{'retweet_count': 17, 'reply_count': 5, 'like_count': 40, 'quote_count': 4}",Elderly Ottawa man found alive after spending winter snowed-in  https://t.co/SDhXOtSEBs,everyone,203123011,en,1104106458365464577,Twitter Web Client,,
417,1103996822606004224,2019-03-08T12:32:08.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",Spain's nursing 'house of horrors' reveals deceit of elders https://t.co/pX4Ix6aROf,everyone,203123011,en,1103996822606004224,SocialNewsDesk,,
418,1102875194149007360,2019-03-05T10:15:11.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 4, 'quote_count': 2}",Report finds few seniors are getting routine memory checkups https://t.co/bD6H01834U https://t.co/6KJBT46zOY,everyone,203123011,en,1102875194149007360,True Anthem,,
419,1087888945755684864,2019-01-23T01:45:11.000Z,"{'retweet_count': 2, 'reply_count': 5, 'like_count': 7, 'quote_count': 2}",Watch report: Gilles Duceppe's mother freezes to death outside Montreal seniors’ residence https://t.co/XonXtINvCr https://t.co/ZhY4k8nwwt,everyone,203123011,en,1087888945755684864,True Anthem,,
420,1087813446480117760,2019-01-22T20:45:10.000Z,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 5, 'quote_count': 4}",Watch report: Gilles Duceppe's mother freezes to death outside Montreal seniors’ residence https://t.co/9ofhKUFOeA https://t.co/esHDPnMm6L,everyone,203123011,en,1087813446480117760,True Anthem,,
421,1087722834321948672,2019-01-22T14:45:07.000Z,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Watch report: Gilles Duceppe's mother freezes to death outside Montreal seniors’ residence https://t.co/q6PVhwDEtR https://t.co/ZLxW9VqgrT,everyone,203123011,en,1087722834321948672,True Anthem,,
422,1087715291604439040,2019-01-22T14:15:08.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}",Gilles Duceppe's mother froze to death outside Montreal seniors' residence https://t.co/Q64jEpA2Bb https://t.co/TJKeY5kvgL,everyone,203123011,en,1087715291604439040,True Anthem,,
423,1087636037000679424,2019-01-22T09:00:13.000Z,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 4, 'quote_count': 2}",Gilles Duceppe's mother froze to death outside Montreal seniors' residence https://t.co/euZSRd7Pgh https://t.co/RrAx8aCBDH,everyone,203123011,en,1087636037000679424,True Anthem,,
424,1087503898624045056,2019-01-22T00:15:08.000Z,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 3, 'quote_count': 1}",Gilles Duceppe's mother froze to death outside Montreal seniors' residence https://t.co/C3FMaaN3HK https://t.co/H9sfGCyp8n,everyone,203123011,en,1087503898624045056,True Anthem,,
425,1087409182314319876,2019-01-21T17:58:46.000Z,"{'retweet_count': 19, 'reply_count': 7, 'like_count': 10, 'quote_count': 7}","#BREAKING news: Gilles Duceppe's mother, 93, identified as senior who froze to death outside of Montreal nursing home https://t.co/bzSY2ux2cl",everyone,203123011,en,1087409182314319876,SocialNewsDesk,,
426,1087013170429026305,2019-01-20T15:45:10.000Z,"{'retweet_count': 29, 'reply_count': 188, 'like_count': 57, 'quote_count': 34}",MAGA hat high teenagers mock Indigenous elder https://t.co/zdDJ2RWy6P https://t.co/VE43D0RvO3,everyone,203123011,en,1087013170429026305,True Anthem,,
427,1086937676866039808,2019-01-20T10:45:11.000Z,"{'retweet_count': 6, 'reply_count': 112, 'like_count': 10, 'quote_count': 15}",MAGA hat high teenagers mock Indigenous elder https://t.co/y7fMJYl6cy https://t.co/i0ZNY00m8a,everyone,203123011,en,1086937676866039808,True Anthem,,
428,1086862176839708672,2019-01-20T05:45:10.000Z,"{'retweet_count': 38, 'reply_count': 234, 'like_count': 108, 'quote_count': 42}",MAGA hat high teenagers mock Indigenous elder https://t.co/U0sqvOUeFz https://t.co/PTsKOS8cwQ,everyone,203123011,en,1086862176839708672,True Anthem,,
429,1086771580628361217,2019-01-19T23:45:10.000Z,"{'retweet_count': 33, 'reply_count': 110, 'like_count': 59, 'quote_count': 17}",MAGA hat high teenagers mock Indigenous elder https://t.co/cjXypqYWjj https://t.co/Ym23yTPWfv,everyone,203123011,en,1086771580628361217,True Anthem,,
430,1083174130504159232,2019-01-10T01:30:11.000Z,"{'retweet_count': 6, 'reply_count': 15, 'like_count': 14, 'quote_count': 6}",Seniors more likely to share fake news stories: study https://t.co/LZYWaHFSHg https://t.co/9sQQh0ut5O,everyone,203123011,en,1083174130504159232,True Anthem,,
431,1083085738906923008,2019-01-09T19:38:57.000Z,"{'retweet_count': 7, 'reply_count': 11, 'like_count': 28, 'quote_count': 3}",Seniors more likely to share fake news stories: study https://t.co/fI2aX2YGye,everyone,203123011,en,1083085738906923008,Twitter Web Client,,
432,1078576312103636992,2018-12-28T09:00:06.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",U.S. woman pleads no contest in elderly man's beating with brick https://t.co/cIvHDz2EY0 https://t.co/6A4qbTwaYj,everyone,203123011,en,1078576312103636992,True Anthem,,
433,1078508369755942918,2018-12-28T04:30:07.000Z,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 5, 'quote_count': 1}",U.S. woman pleads no contest in elderly man's beating with brick https://t.co/jfVJjLA8sE https://t.co/SATppjB0Em,everyone,203123011,en,1078508369755942918,True Anthem,,
434,1076809677076353024,2018-12-23T12:00:07.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Police investigating after elderly woman found dead in Mississauga https://t.co/qfNeuroQwh https://t.co/9p6zI5u7NQ,everyone,203123011,en,1076809677076353024,True Anthem,,
435,1076734168384573441,2018-12-23T07:00:05.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Police investigating after elderly woman found dead in Mississauga https://t.co/NqkETJCsEl https://t.co/jcj40qSr6s,everyone,203123011,en,1076734168384573441,True Anthem,,
436,1076605847202136065,2018-12-22T22:30:10.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Police investigating after elderly woman found dead in Mississauga https://t.co/GneyQHT8z0 https://t.co/5YIa5FpQJh,everyone,203123011,en,1076605847202136065,True Anthem,,
437,1076564303333986305,2018-12-22T19:45:06.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}",Teen who assaulted elderly woman sentenced https://t.co/HhG0TFBG8k https://t.co/Pvlqi2kAIb,everyone,203123011,en,1076564303333986305,True Anthem,,
438,1076458631128698880,2018-12-22T12:45:11.000Z,"{'retweet_count': 3, 'reply_count': 5, 'like_count': 12, 'quote_count': 1}",Teen who assaulted elderly woman sentenced https://t.co/vkYu7cDNDA https://t.co/9l3NQMrPDt,everyone,203123011,en,1076458631128698880,True Anthem,,
439,1076307617276940288,2018-12-22T02:45:07.000Z,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 12, 'quote_count': 1}",Teen who assaulted elderly woman sentenced https://t.co/FL3qFqs9GR https://t.co/NVi5c51oWP,everyone,203123011,en,1076307617276940288,True Anthem,,
440,1069258642778701825,2018-12-02T15:55:00.000Z,"{'retweet_count': 9, 'reply_count': 3, 'like_count': 17, 'quote_count': 1}",Effects of medical cannabis on 500 Ontario seniors to be studied https://t.co/9TRS0hrQyD,everyone,203123011,en,1069258642778701825,SocialNewsDesk,,
441,1062618638614700032,2018-11-14T08:10:00.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}","Art workshops help seniors improve their health, Montreal study finds https://t.co/bkqCC41SEy",everyone,203123011,en,1062618638614700032,SocialNewsDesk,,
442,1054490785696096257,2018-10-22T21:52:49.000Z,"{'retweet_count': 15, 'reply_count': 5, 'like_count': 13, 'quote_count': 4}",'I feel very low': Elderly woman speaks out after racist abuse on flight https://t.co/apVXA0bNE4,everyone,203123011,en,1054490785696096257,SocialNewsDesk,,
443,1054347891102355460,2018-10-22T12:25:00.000Z,"{'retweet_count': 6, 'reply_count': 5, 'like_count': 6, 'quote_count': 0}",Low-cost airline under fire for staff reaction to racist tirade against elderly passenger https://t.co/0qob7Gs0c2,everyone,203123011,en,1054347891102355460,SocialNewsDesk,,
444,1042862209880281089,2018-09-20T19:45:00.000Z,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",B.C. seniors advocate questions why undiagnosed seniors getting antipsychotics https://t.co/61CIMqLNCx,everyone,203123011,en,1042862209880281089,SocialNewsDesk,,
445,1035157121292218368,2018-08-30T13:27:44.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 8, 'quote_count': 2}","Three suspects have been taken into custody after an RCMP officer was shot near Onanole, Man., (https://t.co/rdDvoDFO4O) and an elderly woman has become Toronto's 70th murder victim of 2018 (Video: https://t.co/CVGinOvw9w) https://t.co/hvXir8LcuF",everyone,203123011,en,1035157121292218368,Twitter Media Studio,,
446,1034864144179245056,2018-08-29T18:03:33.000Z,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 3, 'quote_count': 1}",'Invisible epidemic'? Report finds opioid crisis hitting older adults too https://t.co/2CZbXfjmxq,everyone,203123011,en,1034864144179245056,Twitter Web Client,,
447,1031168909737684997,2018-08-19T13:20:00.000Z,"{'retweet_count': 2, 'reply_count': 5, 'like_count': 5, 'quote_count': 0}","Separate stabbings in Toronto leave 2 people dead, including elderly woman https://t.co/cOd4JC9sAd",everyone,203123011,en,1031168909737684997,SocialNewsDesk,,
448,1028996575421444096,2018-08-13T13:27:56.000Z,"{'retweet_count': 3, 'reply_count': 5, 'like_count': 11, 'quote_count': 0}",LIVE NOW: PM Trudeau meets with seniors in P.E.I. https://t.co/pY3smGdsQi https://t.co/KUKAdn688M,everyone,203123011,en,1028996575421444096,SocialNewsDesk,,
449,1025079660290486272,2018-08-02T18:03:30.000Z,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 8, 'quote_count': 1}",'A lot to look forward to': Study says seniors more satisfied with their lives  https://t.co/rLQBXSNhKv,everyone,203123011,en,1025079660290486272,Twitter Web Client,,
